LOT,WF,TKIN time,SiO2 Under SiN depo THK,SiO2 Under SiN CMP THK,etch RF reflect power,ashing time,pre clean chemical flow rate,Chamber,Chuck center temp,Chuck Edge temp,Chamber pressure,Precursor,Precursor flow rate,RF Power,RF reflect Power Max,Main process time,PRE PC,PRE THK AVG,POST THK AVG,EDGE CENTER,POST PC
DFO.1,2,45012.64,153.9,144,12.131,299.9,1000.3,B,120,100,1200,SiH4,50,300,1.15,120,94.5,8697.8,12729.6,190.8,127
DFO.1,3,45012.64,151.8,141.4,11.216,300.1,1001.3,A,120,100,1200,SiH4,50,300,1.25,120,97.6,8710.6,12713.1,206,117.1
DFO.1,4,45012.64,148.2,138.9,8.147,300,1000.7,B,120,100,1200,SiH4,50,300,1.27,120,101.5,8684.3,12642,211.2,131.4
DFO.1,5,45012.64,148.5,138.5,8.223,299.9,1000,A,120,100,1200,SiH4,50,300,0.98,120,106.5,8728.2,12736.1,191.3,145.3
DFO.1,6,45012.64,151.8,141,10.466,299.9,997.4,B,120,100,1200,SiH4,50,300,1.24,120,97.1,8697.8,12686.7,224,131
DFO.1,7,45012.64,150.8,139.8,10.57,300,1002.6,A,120,100,1200,SiH4,50,300,0.96,120,97.8,8704.9,12709.1,200.1,92
DFO.1,8,45012.64,151.8,142.3,10.013,299.8,999,B,120,100,1200,SiH4,50,300,1.14,120,89.8,8701.8,12742.2,213.6,172.3
DFO.1,9,45012.64,149.6,137.9,10.396,300,999.5,A,120,100,1200,SiH4,50,300,1.38,120,93,8657.2,12639.8,195.3,115.4
DFO.1,10,45012.64,148.7,137.7,12.175,299.8,997.5,B,120,100,1200,SiH4,50,300,0.96,120,92.2,8709.9,12667.5,228.6,119.7
DFO.1,11,45012.64,146.9,137.2,11.359,299.7,1001.4,A,120,100,1200,SiH4,50,300,1.06,120,88.4,8693.4,12716.4,197.1,153.9
DFO.1,12,45012.64,149.6,138.3,10.268,300,998.5,B,120,100,1200,SiH4,50,300,0.85,120,91.5,8706.9,12692.4,177.1,126.9
DFO.1,13,45012.64,151.7,142,10.541,300.1,1000.6,A,120,100,1200,SiH4,50,300,1.22,120,86.2,8701.2,12700.2,158.7,170.3
DFO.1,14,45012.64,151.2,140.6,10.055,300,999.2,B,120,100,1200,SiH4,50,300,0.64,120,97.2,8723,12745.6,203.2,154.5
DFO.1,15,45012.64,150.2,139,10.367,299.9,1000.9,A,120,100,1200,SiH4,50,300,0.84,120,106.5,8668.8,12644.3,178.2,124.2
DFO.1,16,45012.64,151.1,140.2,8.998,299.9,840.7,B,120,100,1200,SiH4,50,300,1.05,120,3264.9,8697.3,12720.6,184.7,3939.5
DFO.1,17,45012.64,149.9,139,9.688,300,999.7,A,120,100,1200,SiH4,50,300,1.3,120,86.8,8676.5,12720.4,182.4,135.2
DFO.1,18,45012.64,149.6,140.5,9.306,300.1,1001.6,B,120,100,1200,SiH4,50,300,1.07,120,106.5,8691.4,12680.9,216.6,125.9
DFO.1,19,45012.64,151.4,142.3,9.818,300,999.5,A,120,100,1200,SiH4,50,300,0.96,120,118.8,8721.9,12700.8,213.3,98.4
DFO.1,20,45012.64,150.5,140.1,10.383,299.9,999.8,B,120,100,1200,SiH4,50,300,0.99,120,103.9,8668.9,12680.5,221.5,141.5
DFO.1,21,45012.64,149.5,139.5,9.832,300,999.5,A,120,100,1200,SiH4,50,300,1.19,120,94.7,8703.2,12787,213.5,152.4
DFO.1,22,45012.64,154.1,142.8,11.95,300.1,1002.8,B,120,100,1200,SiH4,50,300,0.9,120,83.3,8667.1,12663.8,206.9,142.6
DFO.1,23,45012.64,147.1,138.1,9.036,299.8,1001.5,A,120,100,1200,SiH4,50,300,1.46,120,89.5,8700.1,12679.5,197.5,143.3
DFO.1,24,45012.64,155.1,145,9.171,300.1,998.7,B,120,100,1200,SiH4,50,300,0.82,120,95.7,8705.6,12673,201.8,138.1
DFO.1,25,45012.64,152.4,141.5,8.399,300.2,999,A,120,100,1200,SiH4,50,300,1.1,120,81.5,8674.3,12737.9,228.5,170
DFP.1,1,45012.73,148.7,139.9,8.302,299.8,1001.7,A,120,100,1200,SiH4,50,300,1.09,120,84.2,8649.9,12658,201.4,159.2
DFP.1,2,45012.73,152.3,142.8,9.773,300,1004.9,B,120,100,1200,SiH4,50,300,0.8,120,112,8687.5,12701,171.8,137.6
DFP.1,3,45012.73,148.1,136.7,9.434,300,999.9,A,120,100,1200,SiH4,50,300,1.07,120,104.3,8689.6,12628.7,204.1,149.1
DFP.1,4,45012.73,151,140.7,9.528,300.1,999,B,120,100,1200,SiH4,50,300,0.92,120,105,8718.9,12712.3,218.4,152.3
DFP.1,5,45012.73,152.4,141.7,10.567,300.2,1002.6,A,120,100,1200,SiH4,50,300,0.91,120,101.1,8708.8,12717.7,213.9,141.6
DFP.1,6,45012.73,150.9,140,8.979,300,999.1,B,120,100,1200,SiH4,50,300,1.21,120,81.3,8696.8,12702.5,220.5,137.4
DFP.1,7,45012.73,148.3,138.6,9.566,300,997.8,A,120,100,1200,SiH4,50,300,0.88,120,117.7,8689.2,12721.5,226.1,182.3
DFP.1,8,45012.73,149,137.1,9.014,300.1,1001.3,B,120,100,1200,SiH4,50,300,0.95,120,98.4,8729.5,12729.6,194.7,142.1
DFP.1,9,45012.73,149.6,138.1,9.452,300,1000,A,120,100,1200,SiH4,50,300,0.91,120,117.7,8664.1,12663.1,217.1,129.7
DFP.1,10,45012.73,148.6,138.3,8.557,300,1003,B,120,100,1200,SiH4,50,300,0.88,120,100.9,8666.6,12714.3,216.6,158.1
DFP.1,11,45012.73,152.1,140.3,9.838,300,997.8,A,120,100,1200,SiH4,50,300,1.03,120,87.3,8689.9,12732.4,225.9,161.4
DFP.1,12,45012.73,147.7,136,8.298,299.9,1003.1,B,120,100,1200,SiH4,50,300,0.86,120,102.5,8714.7,12717,192.5,148.4
DFP.1,13,45012.73,149.4,139.6,10.847,300.2,1001.9,A,120,100,1200,SiH4,50,300,1.07,120,106.5,8694,12699.7,211.9,119.2
DFP.1,14,45012.73,150.9,141.5,9.564,300.1,1001.8,B,120,100,1200,SiH4,50,300,0.76,120,111.7,8716.5,12728.2,195.9,139.5
DFP.1,15,45012.73,149.2,138.6,8.819,299.9,1004.7,A,120,100,1200,SiH4,50,300,1.22,120,102.5,8674,12649.6,222.1,122.9
DFP.1,16,45012.73,152.3,141.9,10.796,300.2,996.4,B,120,100,1200,SiH4,50,300,1.32,120,115.8,8690.1,12657.9,198.7,153.8
DFP.1,17,45012.73,152.5,141.1,9.171,300.1,1002.7,A,120,100,1200,SiH4,50,300,1.12,120,99.1,8686.6,12693.1,219.9,144.1
DFP.1,18,45012.73,149.7,140.2,9.023,299.9,998.5,B,120,100,1200,SiH4,50,300,0.75,120,104.5,8718.7,12703.7,163,133.9
DFP.1,19,45012.73,146.5,136.9,9.798,300.1,998.2,A,120,100,1200,SiH4,50,300,0.83,120,109.1,8663.9,12671.3,214.9,112.3
DFP.1,20,45012.73,147.1,138.3,10.555,247.9,998,B,120,100,1200,SiH4,50,300,0.96,120,2745.7,9516.9,13416.9,251.2,3313.7
DFP.1,21,45012.73,146.1,135.2,11.087,300.2,998.3,A,120,100,1200,SiH4,50,300,0.83,120,87.3,8732.7,12721.5,199.9,118.4
DFP.1,22,45012.73,150.7,139.5,7.512,300,1001.2,B,120,100,1200,SiH4,50,300,0.81,120,90.1,8681.7,12677,213,134.1
DFP.1,23,45012.73,147,136.7,11.682,299.9,1000.1,A,120,100,1200,SiH4,50,300,0.9,120,95.3,8678.8,12699.8,203.6,140.1
DFP.1,24,45012.73,148.4,136.7,9.125,300,1001.5,B,120,100,1200,SiH4,50,300,1.13,120,106.4,8703.1,12721.4,179.6,145.1
DFP.1,25,45012.73,153.1,143.6,9.362,300.1,1000.5,A,120,100,1200,SiH4,50,300,0.95,120,110.1,8688.8,12671.6,190.8,136.3
DFQ.1,1,45012.94,151.2,140.9,8.003,300.1,998.2,A,120,100,1200,SiH4,50,300,1.04,120,98.4,8724.5,12727.3,199,169.2
DFQ.1,2,45012.94,151.1,141.2,8.604,299.9,1017.5,B,120,100,1200,SiH4,50,300,1.04,120,107,8724.9,10979.4,208.1,912.8
DFQ.1,3,45012.94,153.6,145.4,11.021,300,1000,A,120,100,1200,SiH4,50,300,0.97,120,102.9,8681.3,12679,194.1,134.8
DFQ.1,4,45012.94,147.9,138.6,10.354,300,997.7,B,120,100,1200,SiH4,50,300,0.79,120,89.7,8690.9,12688.7,205.4,134.6
DFQ.1,5,45012.94,148.3,139.4,9.248,300.1,1002.1,A,120,100,1200,SiH4,50,300,0.84,120,112.6,8710.7,12693.4,202.8,120.6
DFQ.1,6,45012.94,149.3,140,11.22,300.1,998.8,B,120,100,1200,SiH4,50,300,1.46,120,113.2,8700.4,12726.4,174.9,142.8
DFQ.1,7,45012.94,147.7,139,10.497,300.1,998.2,A,120,100,1200,SiH4,50,300,1.07,120,101.3,8694.7,12648,173.1,154.5
DFQ.1,8,45012.94,150.2,141.5,10.434,300.1,1002.7,B,120,100,1200,SiH4,50,300,1.23,120,84.6,8708.6,12703.8,233.4,123.9
DFQ.1,9,45012.94,146.9,137.2,10.119,300.1,999.7,A,120,100,1200,SiH4,50,300,0.59,120,106.2,8723,12693.2,223,163.2
DFQ.1,10,45012.94,147.9,138.3,10.377,300,999.2,B,120,100,1200,SiH4,50,300,0.72,120,104.5,8693.9,12690.1,184.1,144.4
DFQ.1,11,45012.94,151.7,141.7,9.924,299.9,997.6,A,120,100,1200,SiH4,50,300,0.84,120,100.3,8697,12692.8,199.5,141.6
DFQ.1,12,45012.94,153.5,144.5,10.436,300,997.7,B,120,100,1200,SiH4,50,300,0.99,120,132.2,8711.1,12736.4,162.3,142
DFQ.1,13,45012.94,149.5,139.8,9.782,300,1000.9,A,120,100,1200,SiH4,50,300,1.01,120,96.8,8717.9,12682.2,173.2,142.7
DFQ.1,14,45012.94,152.1,142.3,10.628,300,1002.7,B,120,100,1200,SiH4,50,300,0.59,120,87.3,8704.7,12718.4,243.5,126
DFQ.1,15,45012.94,148.5,138.6,10.297,299.8,996.3,A,120,100,1200,SiH4,50,300,0.65,120,105.8,8721.2,12732,213.7,178.9
DFQ.1,16,45012.94,148.3,138.2,10.959,300,1000.5,B,120,100,1200,SiH4,50,300,1,120,90.3,8728.9,12742.5,218.3,142.8
DFQ.1,17,45012.94,154.1,139.5,9.25,299.8,1001,A,120,100,1200,SiH4,50,300,0.82,120,89.5,8417.2,12376.2,220.5,132.6
DFQ.1,18,45012.94,147,135.9,9.277,300.1,999.9,B,120,100,1200,SiH4,50,300,1.12,120,111.5,8693,12743.9,190.7,176.1
DFQ.1,19,45012.94,152.7,140.7,9.279,300.1,863.7,A,120,100,1200,SiH4,50,300,1.27,120,4009.1,8689,12672.7,199.7,4828.5
DFQ.1,20,45012.94,150,141.2,10.723,300,1001.6,B,120,100,1200,SiH4,50,300,1.28,120,103.2,8708.7,12685.5,212.5,161.6
DFQ.1,21,45012.94,152.8,140.9,11.369,300,995.7,A,120,100,1200,SiH4,50,300,0.99,120,91.5,8694.1,12705,253.9,140.3
DFQ.1,22,45012.94,148.8,137.4,10.552,300,1001.3,B,120,100,1200,SiH4,50,300,1.23,120,93.7,8701.3,12705.9,223.3,144.8
DFQ.1,23,45012.94,150.6,141.1,10.365,300.1,999.2,A,120,100,1200,SiH4,50,300,0.96,120,108.1,8697,12701.5,152.9,143.5
DFQ.1,24,45012.94,149.9,140.6,9.312,300,1000.9,B,120,100,1200,SiH4,50,300,0.82,120,91.1,8703.1,12713.6,207.7,165.7
DFQ.1,25,45012.94,151.7,141.3,9.35,300.1,996.9,A,120,100,1200,SiH4,50,300,1.09,120,89.4,8713,12702,183.3,139.1
DFR.1,1,45012.95,152.1,142.9,10.147,300.1,999.4,A,120,100,1200,SiH4,50,300,1.29,120,95.1,8663.6,12636.8,254.5,189.8
DFR.1,2,45012.95,151,140.7,10.501,300.1,997.8,B,120,100,1200,SiH4,50,300,1.12,120,84.4,8702.6,12730.7,221,157.8
DFR.1,3,45012.95,152.5,141,144.251,300,1001.6,A,120,100,1200,SiH4,50,300,0.93,120,2031.2,8691.8,12678,198.5,2437.5
DFR.1,4,45012.95,151.9,140.9,10.744,300,1000,B,120,100,1200,SiH4,50,300,0.71,120,92,8688.9,12678.8,195.3,108.3
DFR.1,5,45012.95,148.8,140,12.164,300.1,1002.6,A,120,100,1200,SiH4,50,300,1.19,120,91.7,8684.7,12715.8,200.3,170.6
DFR.1,6,45012.95,149.8,138.9,10.168,300,999.2,B,120,100,1200,SiH4,50,300,0.86,120,75.9,8671.9,12656.7,211.2,114.3
DFR.1,7,45012.95,147.6,136.9,8.736,300,866.7,A,120,100,1200,SiH4,50,300,1.15,120,3170.4,8682.2,12708.8,219.1,3836.9
DFR.1,8,45012.95,148.3,139.5,10.074,300.1,999.7,B,120,100,1200,SiH4,50,300,1.13,120,106.1,8704.7,12709.3,225.6,133.1
DFR.1,9,45012.95,146.4,134.7,8.988,300,999.1,A,120,100,1200,SiH4,50,300,1.11,120,101.3,8723.7,12684.1,196.4,165.6
DFR.1,10,45012.95,151.1,141.6,9.6,299.8,999.8,B,120,100,1200,SiH4,50,300,1.23,120,87.1,8721.9,12697.1,197.1,143.5
DFR.1,11,45012.95,148.7,138.2,9.552,300.2,1003.4,A,120,100,1200,SiH4,50,300,1.06,120,105.4,8697.7,12695.8,247.8,118.8
DFR.1,12,45012.95,154.3,144.3,10.36,299.8,840.3,B,120,100,1200,SiH4,50,300,1.29,120,3515.8,8744,12736.9,207.6,4207.6
DFR.1,13,45012.95,150.1,141.2,8.921,300,998.2,A,120,100,1200,SiH4,50,300,0.9,120,99.9,8704.8,12705.4,163.4,187.9
DFR.1,14,45012.95,150.2,137.2,11.562,300.2,1002.2,B,120,100,1200,SiH4,50,300,0.99,120,105.7,8684.6,12677.9,226.8,152
DFR.1,15,45012.95,146.1,137.1,9.618,300.2,1000.1,A,120,100,1200,SiH4,50,300,0.99,120,104.7,8690.3,12701.5,209,100
DFR.1,16,45012.95,150.7,139.1,10.782,300,999.1,B,120,100,1200,SiH4,50,300,1.07,120,98,8737.5,12730.1,210.5,133
DFR.1,17,45012.95,149.2,138.5,11.867,300.1,1000.9,A,120,100,1200,SiH4,50,300,0.98,120,104.5,8680.6,12706.3,205.4,130
DFR.1,18,45012.95,151.9,141.4,10.687,300.1,1000.7,B,120,100,1200,SiH4,50,300,1.34,120,110.3,8730.5,12688.4,213.2,131.8
DFR.1,19,45012.95,151.4,141.3,10.866,300.1,998.6,A,120,100,1200,SiH4,50,300,0.92,120,101,8710.4,12681.9,187.4,154.4
DFR.1,20,45012.95,150.6,141.9,10.366,299.9,1000.3,B,120,100,1200,SiH4,50,300,0.77,120,110.6,8699.4,12696.1,244.4,138.6
DFR.1,21,45012.95,147.2,136.8,10.187,300.1,1000,A,120,100,1200,SiH4,50,300,0.88,120,107.4,8706.7,12726.5,185.2,141.9
DFR.1,22,45012.95,148.6,137.2,11.259,247,1000.3,B,120,100,1200,SiH4,50,300,1.04,120,2505.7,9676,13741.3,194.4,3006
DFR.1,23,45012.95,147.3,138.7,9.836,300,999,A,120,100,1200,SiH4,50,300,1.27,120,121.5,8705.6,12722.8,197.1,141.3
DFR.1,24,45012.95,149.9,137.2,10.227,299.9,1000,B,120,100,1200,SiH4,50,300,0.8,120,108.8,8709.7,12735.6,235.6,163.7
DFR.1,25,45012.95,153.3,142.8,9.609,300.1,998.2,A,120,100,1200,SiH4,50,300,0.96,120,102.2,8678.4,12695.2,189.6,169.3
DFS.1,1,45013.39,148.8,137.7,10.727,300.1,1002.8,A,120,100,1200,SiH4,50,300,1.06,120,109.8,8724.7,12737.3,220.7,169.3
DFS.1,2,45013.39,149.8,138.9,9.902,299.9,1001.6,B,120,100,1200,SiH4,50,300,1.05,120,97,8694.5,12731.8,202.2,127.5
DFS.1,3,45013.39,152.8,142.4,134.213,299.9,1001.5,A,120,100,1200,SiH4,50,300,0.96,120,2004.1,8703.5,12710.2,227.2,2373.1
DFS.1,4,45013.39,153.4,142.4,8.848,299.9,1002.2,B,120,100,1200,SiH4,50,300,0.88,120,102.4,8715.3,12731.9,213.2,162
DFS.1,5,45013.39,148.9,138.5,11.015,300,999.1,A,120,100,1200,SiH4,50,300,1.17,120,109.7,8703,12718.8,164.4,111.8
DFS.1,6,45013.39,154.6,144.5,9.111,299.9,1000.5,B,120,100,1200,SiH4,50,300,1.05,120,112.8,8697.3,12709.2,208.7,116
DFS.1,7,45013.39,152.9,143,8.886,299.9,1000.4,A,120,100,1200,SiH4,50,300,1.27,120,95.5,8741.4,12697.7,208.3,107.6
DFS.1,8,45013.39,154.2,143.4,11.405,300,1001.9,B,120,100,1200,SiH4,50,300,0.77,120,88.5,8626.1,12628.5,191.1,110.8
DFS.1,9,45013.39,151.4,142.1,8.752,299.9,998.2,A,120,100,1200,SiH4,50,300,1.02,120,95.3,8712.1,12723.8,179.8,124.6
DFS.1,10,45013.39,149.2,138.6,8.973,300,1001,B,120,100,1200,SiH4,50,300,0.82,120,89.6,8683.4,12652.4,220.3,124.8
DFS.1,11,45013.39,150.6,139.4,7.72,299.9,998.9,A,120,100,1200,SiH4,50,300,1.12,120,97.6,8673.7,12668.6,180.5,140
DFS.1,12,45013.39,148.3,139.1,10.859,300,1002.2,B,120,100,1200,SiH4,50,300,0.63,120,88.9,8736.9,12750,178.9,136.1
DFS.1,13,45013.39,151.2,143.1,10.035,300,997.7,A,120,100,1200,SiH4,50,300,0.91,120,92.3,8659.2,12706.2,171.3,104
DFS.1,14,45013.39,149.3,139.9,10.894,300.1,997.9,B,120,100,1200,SiH4,50,300,1.1,120,100.3,8731.1,12723.4,223.6,154.4
DFS.1,15,45013.39,152.8,142.6,11.216,299.9,1001.5,A,120,100,1200,SiH4,50,300,0.8,120,93.9,8717.5,12720,191.5,149.2
DFS.1,16,45013.39,149.8,140.5,10.679,300,1001.7,B,120,100,1200,SiH4,50,300,1.15,120,88.3,8686.7,12668.3,174.2,120.3
DFS.1,17,45013.39,149.9,139.8,9.266,300.1,1002.8,A,120,100,1200,SiH4,50,300,0.82,120,111.9,8717.7,12705.3,187.4,181.8
DFS.1,18,45013.39,151.4,141.4,9.544,299.8,1002.4,B,120,100,1200,SiH4,50,300,1.3,120,94,8705.5,12730.5,176.2,150.8
DFS.1,19,45013.39,149.2,138.3,10.986,300.2,999.9,A,120,100,1200,SiH4,50,300,1.33,120,107.7,8716.2,12707.2,210.8,159.3
DFS.1,20,45013.39,148.9,138.1,8.56,300.1,1001.3,B,120,100,1200,SiH4,50,300,1.28,120,101.7,8712,12709.9,201.1,150.8
DFS.1,21,45013.39,148.4,138,9.873,300,1001.7,A,120,100,1200,SiH4,50,300,0.85,120,109.1,8681.5,12702.6,182.7,110.4
DFS.1,22,45013.39,153.2,143.6,11.091,300,999.5,B,120,100,1200,SiH4,50,300,0.78,120,89.8,8690.9,12685.8,176.9,137
DFS.1,23,45013.39,148.9,139,8.914,300,1000.3,A,120,100,1200,SiH4,50,300,0.92,120,105.2,8687.4,12658.6,191,133.6
DFS.1,24,45013.39,152.7,143.7,9.498,300.1,1000.3,B,120,100,1200,SiH4,50,300,0.89,120,101.9,8720.9,12742.7,176,133.1
DFS.1,25,45013.39,147.3,137.7,11.778,299.9,998,A,120,100,1200,SiH4,50,300,0.87,120,94,8698.3,12684,222,124.5
DFT.1,1,45013.79,150.1,139,10.731,300,861.7,A,120,100,1200,SiH4,50,300,0.7,120,3153.4,8697,12680.1,190.9,3794.2
DFT.1,2,45013.79,150.6,141.7,12.461,300.1,998.4,B,120,100,1200,SiH4,50,300,1.04,120,90.4,8710.6,12674.4,178.1,160.5
DFT.1,3,45013.79,151.8,143.4,12.093,300,1001.2,A,120,100,1200,SiH4,50,300,0.87,120,95.3,8723.8,12673.1,201.4,125.6
DFT.1,4,45013.79,150.2,141,11.242,300.1,1017.1,B,120,100,1200,SiH4,50,300,1.07,120,92.6,8735.7,11245.8,194.7,1093.1
DFT.1,5,45013.79,151.4,142,9.922,300,1001.2,A,120,100,1200,SiH4,50,300,0.74,120,100.9,8707.3,12663.9,206.2,129.2
DFT.1,6,45013.79,148.2,137,9.211,300.3,998.7,B,120,100,1200,SiH4,50,300,1.01,120,99,8668.2,12675.7,185.5,123
DFT.1,7,45013.79,149.4,139.1,10.845,300.2,997.8,A,120,100,1200,SiH4,50,300,1.26,120,101.6,8661.4,12663.7,206.4,133.6
DFT.1,8,45013.79,152.4,142.2,9.192,300.1,1000,B,120,100,1200,SiH4,50,300,1.17,120,92.6,8727,12691.2,205.3,124.4
DFT.1,9,45013.79,150.2,142,9.166,299.9,998,A,120,100,1200,SiH4,50,300,1.04,120,90.1,8711.7,12720,203.7,115.6
DFT.1,10,45013.79,145.4,134.1,12.271,299.9,1000.6,B,120,100,1200,SiH4,50,300,0.91,120,95.6,8719.3,12748.9,191,134.7
DFT.1,11,45013.79,147.1,137,9.758,299.9,1001.6,A,120,100,1200,SiH4,50,300,0.99,120,100.9,8681.9,12696.5,207.7,130.6
DFT.1,12,45013.79,149.3,140.1,9.866,299.9,998.1,B,120,100,1200,SiH4,50,300,1.13,120,110.7,8711.8,12673.8,218.6,133.3
DFT.1,13,45013.79,149.9,139.7,10.872,300,1000.1,A,120,100,1200,SiH4,50,300,0.83,120,91.6,8704.1,12733.4,189.6,141.9
DFT.1,14,45013.79,149.8,137.9,10.045,300.2,998.8,B,120,100,1200,SiH4,50,300,1.17,120,103.6,8696.2,12687,224.7,151.1
DFT.1,15,45013.79,155.7,144.8,10.774,299.9,1001.5,A,120,100,1200,SiH4,50,300,1.15,120,108.6,8687.3,12694.2,214.4,135.5
DFT.1,16,45013.79,149.9,140.6,10.202,299.9,999.6,B,120,100,1200,SiH4,50,300,0.49,120,110.3,8686.5,12673.8,209.5,97
DFT.1,17,45013.79,151.8,143,8.777,300,999.2,A,120,100,1200,SiH4,50,300,1.1,120,116.9,8697.6,12687.5,192.2,134.3
DFT.1,18,45013.79,148.9,138.7,8.853,300,1002,B,120,100,1200,SiH4,50,300,0.92,120,101.8,8708.5,12714.4,188.5,147.9
DFT.1,19,45013.79,150.4,140.3,9.474,300,1001.4,A,120,100,1200,SiH4,50,300,0.86,120,121.8,8705.7,12651.6,204,156.1
DFT.1,20,45013.79,148.1,137.4,9.335,299.9,996.6,B,120,100,1200,SiH4,50,300,0.83,120,108.8,8717.5,12704.5,155.5,124.3
DFT.1,21,45013.79,150.4,140.8,9.917,300.1,999.9,A,120,100,1200,SiH4,50,300,0.69,120,125,8703.1,12661.3,209.7,139.3
DFT.1,22,45013.79,147.4,137.9,9.752,300.2,993.8,B,120,100,1200,SiH4,50,300,0.81,120,88.2,8711.2,12670.6,225.3,146
DFT.1,23,45013.79,148.5,139.5,8.613,300,999.5,A,120,100,1200,SiH4,50,300,0.94,120,103.9,8707.4,12671.3,187.5,126.9
DFT.1,24,45013.79,150.9,140.8,10.886,300,1000.4,B,120,100,1200,SiH4,50,300,0.98,120,97.7,8690.7,12689.4,207.4,135.8
DFT.1,25,45013.79,149,138.8,8.863,300,998.7,A,120,100,1200,SiH4,50,300,1.3,120,119.2,8729.1,12711.5,225.9,154.3
DFU.1,1,45015.71,148.9,141.5,10.185,300,998.9,A,120,100,1200,SiH4,50,300,0.82,120,93.8,8707.7,12713.4,194.6,131.1
DFU.1,2,45015.71,152,142.4,10.568,300,1001.2,B,120,100,1200,SiH4,50,300,0.98,120,114.7,8728.4,12764.2,171.2,132.9
DFU.1,3,45015.71,148.8,139.3,10.573,300,999.4,A,120,100,1200,SiH4,50,300,0.75,120,102,8729.6,12748.7,185.8,128.9
DFU.1,4,45015.71,147.3,137.3,9.939,300,1000.1,B,120,100,1200,SiH4,50,300,0.9,120,89.3,8681.3,12690.7,203,107
DFU.1,5,45015.71,152.8,143.8,12.04,300,997.7,A,120,100,1200,SiH4,50,300,1.44,120,91.3,8683.6,12655.7,207.5,121.7
DFU.1,6,45015.71,150.1,140.8,9.977,300.2,999.8,B,120,100,1200,SiH4,50,300,1,120,119.8,8680.7,12655.2,184.1,151.6
DFU.1,7,45015.71,152.3,143.3,10.045,300,1000.4,A,120,100,1200,SiH4,50,300,1.06,120,87.7,8699.4,12722.6,225.6,172
DFU.1,8,45015.71,151.1,140.4,10.46,300.1,1000.3,B,120,100,1200,SiH4,50,300,1.11,120,87.9,8666.9,12707.4,179.2,163
DFU.1,9,45015.71,151.6,141.3,12.14,299.9,1000.8,A,120,100,1200,SiH4,50,300,1.21,120,106.7,8708.7,12660.9,216.1,111.7
DFU.1,10,45015.71,151.7,142.1,9.631,300,996.8,B,120,100,1200,SiH4,50,300,0.72,120,101,8690.8,12687.9,214,138.3
DFU.1,11,45015.71,153.9,142.6,10.623,300,996.6,A,120,100,1200,SiH4,50,300,1.23,120,91.4,8690.5,12684.4,229.3,126.1
DFU.1,12,45015.71,150.9,142,9.857,299.8,999.4,B,120,100,1200,SiH4,50,300,1.26,120,106.8,8701.9,12715.9,166.1,137.7
DFU.1,13,45015.71,150.3,139.8,10.452,300,996.9,A,120,100,1200,SiH4,50,300,1.02,120,86.3,8716.2,12746.1,183.4,164.4
DFU.1,14,45015.71,153.6,144.2,9.788,299.8,1002.3,B,120,100,1200,SiH4,50,300,0.82,120,103.1,8677.8,12706.7,139.1,158.5
DFU.1,15,45015.71,146.8,137,10.426,299.9,997.8,A,120,100,1200,SiH4,50,300,0.76,120,96.2,8688.3,12691.1,198.7,174.5
DFU.1,16,45015.71,150.7,140.8,10.087,300,1000,B,120,100,1200,SiH4,50,300,0.95,120,93.4,8714.3,12733.2,216.4,132.5
DFU.1,17,45015.71,149.4,139.9,10.773,300.1,997.9,A,120,100,1200,SiH4,50,300,1.05,120,100.6,8729,12748.2,180.1,143.1
DFU.1,18,45015.71,149.2,139.4,8.314,299.9,996.5,B,120,100,1200,SiH4,50,300,0.85,120,92.9,8694.6,12686.3,210.8,138.2
DFU.1,19,45015.71,151.4,142.6,8.875,300.1,998.9,A,120,100,1200,SiH4,50,300,1.22,120,90.2,8704,12678.1,223.3,71.7
DFU.1,20,45015.71,151.1,140.8,9.158,299.8,1000.8,B,120,100,1200,SiH4,50,300,1.01,120,108.1,8695.9,12694.2,195.4,135
DFU.1,21,45015.71,147.9,137.2,9.191,300,1000.2,A,120,100,1200,SiH4,50,300,0.84,120,91.1,8678.5,12692.3,192.5,153.6
DFU.1,22,45015.71,151.1,141.2,8.937,300,997.9,B,120,100,1200,SiH4,50,300,0.93,120,89.1,8716.5,12682.1,195.6,145.9
DFU.1,23,45015.71,150.2,141.2,9.551,300.2,998.7,A,120,100,1200,SiH4,50,300,1.04,120,104.4,8676.9,12717,181.6,117.9
DFU.1,24,45015.71,150.6,140.6,9.352,299.9,1001.9,B,120,100,1200,SiH4,50,300,1.31,120,116.7,8700.9,12669.5,195,117.6
DFU.1,25,45015.71,149.7,139.9,11.807,300.2,997.7,A,120,100,1200,SiH4,50,300,0.92,120,91.8,8689.1,12651.2,181,169.3
DFV.1,1,45015.72,150.8,140.7,12.05,300,1003.1,A,120,100,1200,SiH4,50,300,0.9,120,105.6,8706.1,12667.3,170.7,158.8
DFV.1,2,45015.72,148.6,138.7,8.539,300.1,998.1,B,120,100,1200,SiH4,50,300,0.9,120,96,8692.7,12654.1,173.2,105.8
DFV.1,3,45015.72,150,139.4,11.602,300.1,999.2,A,120,100,1200,SiH4,50,300,0.76,120,102.4,8707.5,12693.8,222.2,117.7
DFV.1,4,45015.72,144.6,134.9,9.39,300.2,1000.5,B,120,100,1200,SiH4,50,300,0.78,120,94.3,8721.2,12701.9,158.6,119.3
